id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-111389,73,3375187,Técnico,CÚCUTA,2022-05-20,1570696,8,12,Al día,408.0
CLI-111390,20,0,Universitario,BUCARAMANGA,2017-08-08,1218409,8,12,Al día,646.0
CLI-111391,1,0,Primaria,Santiago de Cali,2018-12-05,4280729,2,12,Al día,770.0
CLI-111392,73,5602020,Universitario,B/manga,2016-09-14,518777,6,12,Al día,381.0
CLI-111393,46,3976043,Tecnólogo,Santiago de Cali,2024-04-28,1242641,10,24,Al día,304.0
CLI-111394,21,0,Posgrado,BARRANQUILLA,2020-09-16,448297,15,18,Al día,554.0
CLI-111395,60,0,Técnico,VILLAVICENCIO,2016-04-15,841020,9,12,Al día,
CLI-111396,29,0,Técnico,pereira,2022-04-17,3556938,2,12,Al día,502.0
CLI-111397,59,1210989,Técnico,BGA,2025-01-16,433771,5,6,Al día,835.0
CLI-111398,0,0,Universitario,Ibagué,2017-08-08,3249860,18,48,Al día,694.0
CLI-111399,33,2266079,Universitario,Ibagué,2015-08-22,1205728,7,12,Al día,738.0
CLI-111400,42,1465784,Tecnólogo,CALI,2021-11-21,1018578,2,6,Al día,797.0
CLI-111401,46,2549063,Tecnólogo,medellin,2021-12-25,1762669,9,24,Al día,329.0
CLI-111402,70,3828029,Universitario,Ibagué,2015-03-23,2401302,7,24,Al día,692.0
CLI-111403,68,2847290,Técnico,medellín,2024-09-23,1326684,8,18,Al día,355.0
CLI-111404,78,8253324,Posgrado,CTG,2015-09-18,9548985,7,48,Moroso,
CLI-111405,78,0,Tecnólogo,MDL,2019-03-13,1475231,14,18,Al día,379.0
CLI-111406,44,0,Universitario,"Villavicencio, Meta",2022-04-10,321998,4,6,Al día,399.0
CLI-111407,22,2847508,Técnico,medellín,2024-08-02,0,18,18,Cancelado,581.0
CLI-111408,51,2050344,Secundaria,santa marta,2021-04-04,16982329,13,48,Moroso,422.0
CLI-111409,61,3811647,Tecnólogo,bucaramanga,2023-03-08,3980816,6,24,Al día,632.0
CLI-111410,53,2770919,Tecnólogo,CAL,2025-04-06,0,48,48,Cancelado,403.0
CLI-111411,26,0,Secundaria,Villavo,2022-06-23,1518608,1,6,Al día,698.0
CLI-111412,60,4392187,Tecnólogo,"Pereira, Risaralda",2020-01-17,4415991,4,18,Al día,621.0
CLI-111413,74,2014554,Secundaria,BOGOTÁ,2016-08-17,3366600,15,36,Al día,437.0
CLI-111414,28,5906258,Posgrado,"Bucaramanga, Santander",2023-05-28,3931624,4,18,Al día,479.0
CLI-111415,47,3964043,Tecnólogo,cartagena,2024-05-15,3750710,18,36,Al día,494.0
CLI-111416,24,0,Secundaria,MZL,2020-05-20,1793927,38,48,Al día,668.0
CLI-111417,64,2308876,Secundaria,Villavicencio,2016-03-13,1096023,20,24,Al día,850.0
CLI-111418,49,0,Primaria,CÚCUTA,2021-02-14,2963812,14,36,Al día,607.0
CLI-111419,36,2923958,Secundaria,B/manga,2024-07-12,6037872,25,48,Al día,550.0
CLI-111420,20,900000,Secundaria,CTG,2020-04-06,0,6,6,Cancelado,592.0
CLI-111421,39,1278675,Secundaria,Pereira,2022-03-25,0,36,36,Cancelado,823.0
CLI-111422,77,6408817,Universitario,PEREIRA,2023-05-02,2880123,16,48,Al día,663.0
CLI-111423,3,4268533,Universitario,Medellín,2018-11-29,5693148,12,36,Al día,465.0
CLI-111424,40,5399393,Universitario,"Cali, Valle",2024-09-12,3142157,16,48,Al día,475.0
CLI-111425,50,6812203,Universitario,cartagena,2022-04-22,609519,8,12,Al día,836.0
CLI-111426,19,3568767,Técnico,MZL,2024-08-24,1267288,1,6,Al día,714.0
CLI-111427,66,900000,Secundaria,Bucaramanga,2024-10-01,5882805,7,24,Moroso,334.0
CLI-111428,47,0,Posgrado,Bogota,2016-02-29,11414674,6,24,Moroso,785.0
CLI-111429,37,3116911,Técnico,"Santa Marta, Magdalena",2021-11-22,736156,8,12,Al día,790.0
CLI-111430,75,0,Universitario,BARRANQUILLA,2016-04-24,3553582,13,24,Al día,577.0
CLI-111431,72,0,Técnico,Barranqilla,2024-09-06,4187595,14,24,Al día,420.0
CLI-111432,23,2523980,Técnico,Villavicencio,2015-10-16,1088464,11,18,Al día,484.0
CLI-111433,63,3980688,Tecnólogo,BOGOTÁ,2021-05-11,7819260,4,24,Al día,592.0
CLI-111434,34,3695710,Tecnólogo,barranquilla,2018-10-29,11469637,18,48,Moroso,634.0
CLI-111435,54,3042256,Técnico,"Manizales, Caldas",2020-05-30,0,18,18,Cancelado,665.0
CLI-111436,65,1614344,Tecnólogo,BGA,2024-07-06,0,48,48,Cancelado,420.0
CLI-111437,48,1927739,Secundaria,Bucaramanga,2015-12-11,2631584,1,6,Moroso,748.0
CLI-111438,42,0,Posgrado,Bucaramanga,2017-02-23,900719,2,6,Al día,567.0
CLI-111439,78,0,Tecnólogo,bucaramanga,2015-06-07,6487520,11,48,Al día,736.0
CLI-111440,33,0,Tecnólogo,"Manizales, Caldas",2018-05-17,853302,31,36,Al día,316.0
CLI-111441,31,2895279,Técnico,ibague,2019-07-26,1065292,9,12,Al día,436.0
CLI-111442,65,2830494,Secundaria,Med.,2023-04-04,951307,9,12,Al día,470.0
CLI-111443,77,0,Universitario,"Villavicencio, Meta",2021-01-15,1845968,6,12,Al día,434.0
CLI-111444,68,4625958,Universitario,PEI,2016-08-21,0,24,24,Cancelado,641.0
CLI-111445,38,0,Universitario,cucuta,2019-10-14,1261979,0,6,Moroso,
CLI-111446,27,3624721,Técnico,santa marta,2021-09-22,0,6,6,Cancelado,653.0
CLI-111447,43,2181445,Secundaria,SANTA MARTA,2022-03-30,3747765,17,48,Al día,403.0
CLI-111448,32,1782199,Técnico,santa marta,2021-08-27,3888349,7,18,Al día,336.0
CLI-111449,74,0,Secundaria,BAQ,2024-05-03,806971,4,6,Al día,755.0
CLI-111450,77,1453618,Técnico,BGA,2025-05-26,16449757,2,36,Moroso,
CLI-111451,36,0,Secundaria,Cartagena,2020-08-13,1220768,3,12,Al día,649.0
CLI-111452,36,2162342,Secundaria,Barranqilla,2018-08-08,527296,3,6,Al día,736.0
CLI-111453,58,4530821,Técnico,pereira,2019-10-20,524400,3,6,Al día,710.0
CLI-111454,44,2634938,Universitario,"Ibagué, Tolima",2020-04-14,1247664,9,12,Al día,491.0
CLI-111455,26,0,Primaria,BUCARAMANGA,2021-09-07,4246551,18,36,Al día,726.0
CLI-111456,66,0,Tecnólogo,CARTAGENA,2016-12-22,2527617,17,36,Al día,812.0
CLI-111457,58,7797435,Posgrado,Cúcuta,2021-09-08,511860,4,6,Al día,551.0
CLI-111458,63,0,Tecnólogo,manizales,2022-06-08,4883088,0,12,Moroso,
CLI-111459,30,0,Secundaria,Sta Marta,2019-06-27,4676826,13,24,Al día,751.0
CLI-111460,65,0,Secundaria,Cucuta,2020-08-16,1855284,1,6,Al día,846.0
CLI-111461,18,6621146,Universitario,"Bucaramanga, Santander",2016-06-14,5341540,9,24,Al día,537.0
CLI-111462,74,3705710,Técnico,PEREIRA,2015-09-29,3205007,26,36,Al día,
CLI-111463,78,5905351,Universitario,villavicencio,2020-10-13,0,6,6,Cancelado,470.0
CLI-111464,52,1844625,Secundaria,CAL,2022-03-13,477098,8,12,Al día,339.0
CLI-111465,38,0,Secundaria,Cali,2023-02-11,12348348,2,24,Moroso,718.0
CLI-111466,50,0,Posgrado,BOGOTÁ,2023-02-04,1269137,13,18,Al día,729.0
CLI-111467,33,4194691,Tecnólogo,cartagena,2023-04-06,0,24,24,Cancelado,583.0
CLI-111468,67,0,Técnico,"Villavicencio, Meta",2015-01-30,1515759,27,36,Al día,718.0
CLI-111469,27,10203731,Posgrado,Barranqilla,2015-01-29,2927403,5,12,Al día,532.0
CLI-111470,74,2881667,Técnico,"Manizales, Caldas",2020-01-06,0,18,18,Cancelado,552.0
CLI-111471,79,0,Secundaria,MANIZALES,2022-11-02,5033704,14,48,Al día,372.0
CLI-111472,46,0,Técnico,pereira,2023-03-29,1801873,0,6,Moroso,
CLI-111473,25,0,Secundaria,MANIZALES,2015-12-02,827148,41,48,Al día,830.0
CLI-111474,32,900000,Secundaria,"Bogotá, Colombia",2019-10-17,698140,15,18,Al día,631.0
CLI-111475,67,1555800,Técnico,PEREIRA,2016-08-30,696041,11,18,Al día,562.0
CLI-111476,55,1015551,Secundaria,"Santa Marta, Magdalena",2016-02-20,2469781,5,12,Al día,506.0
CLI-111477,23,0,Primaria,Medellín,2022-11-22,1147969,14,12,Al día,777.0
CLI-111478,40,2777009,Secundaria,Cúcuta,2017-07-23,1836240,3,18,Al día,483.0
CLI-111479,63,1951212,Secundaria,Medellín,2020-03-29,638400,3,6,Al día,372.0
CLI-111480,27,0,Tecnólogo,SMR,2019-03-10,6467935,2,18,Moroso,
CLI-111481,61,2478708,Secundaria,medellín,2020-10-14,0,36,36,Cancelado,302.0
CLI-111482,18,3946145,Universitario,CÚCUTA,2025-01-16,1316048,10,18,Al día,488.0
CLI-111483,58,1169334,Primaria,Cartagena de Indias,2018-08-16,1563044,8,12,Al día,826.0
CLI-111484,65,0,Universitario,SMR,2024-08-31,4606783,13,24,Al día,847.0
CLI-111485,38,7276102,Posgrado,"Pereira, Risaralda",2015-09-19,0,12,12,Cancelado,565.0
CLI-111486,38,1238418,Secundaria,"Pereira, Risaralda",2021-01-18,0,48,48,Cancelado,690.0
CLI-111487,38,9516821,Posgrado,Cartagena de Indias,2019-03-13,0,48,48,Cancelado,742.0
CLI-111488,39,0,Universitario,Bogotá D.C.,2019-01-24,3937238,10,24,Al día,711.0
CLI-111489,58,0,Universitario,Bogota,2021-01-23,340619,5,6,Al día,811.0
CLI-111490,23,935474,Secundaria,Cucuta,2025-05-03,850439,5,12,Al día,489.0
CLI-111491,29,0,Técnico,B/quilla,2023-03-25,6451206,21,36,Al día,705.0
CLI-111492,52,4784788,Tecnólogo,CTG,2018-12-23,0,12,12,Cancelado,756.0
CLI-111493,52,1112570,Primaria,Cartagena de Indias,2022-01-15,0,36,36,Cancelado,
CLI-111494,31,5915501,Posgrado,villavicencio,2025-04-14,3891587,25,36,Al día,409.0
CLI-111495,53,3066821,Tecnólogo,Santiago de Cali,2023-08-20,0,18,18,Cancelado,
CLI-111496,3,2377143,Posgrado,cali,2016-10-27,9422998,15,48,Al día,511.0
CLI-111497,44,7042625,Universitario,santa marta,2018-12-19,1546180,4,18,Al día,674.0
CLI-111498,73,2288987,Técnico,santa marta,2016-01-09,9926472,9,36,Al día,548.0
CLI-111499,28,3582796,Técnico,CÚCUTA,2015-08-04,1222233,7,18,Al día,846.0
CLI-111500,60,0,Tecnólogo,Barranquilla,2018-12-28,1583585,10,24,Al día,725.0
CLI-111501,22,5221191,Posgrado,"Bogotá, Colombia",2015-02-18,0,6,6,Cancelado,771.0
CLI-111502,73,1363822,Secundaria,BGA,2017-09-18,1623907,11,24,Al día,643.0
CLI-111503,64,5369457,Universitario,bogota,2021-10-19,1928998,12,18,Al día,700.0
CLI-111504,70,1380570,Secundaria,B/quilla,2022-02-07,0,6,6,Cancelado,554.0
CLI-111505,57,0,Primaria,SMR,2023-04-07,1437485,8,12,Al día,848.0
CLI-111506,58,0,Tecnólogo,"Pereira, Risaralda",2021-12-11,6482689,30,24,Moroso,829.0
CLI-111507,68,1168609,Secundaria,medellin,2020-10-26,6502628,9,24,Al día,572.0
CLI-111508,61,6423215,Universitario,ibague,2017-01-10,10014836,5,24,Moroso,762.0
CLI-111509,56,4750968,Tecnólogo,Barranquilla,2016-12-24,6055867,1,12,Moroso,562.0
CLI-111510,38,1572718,Secundaria,Pereira,2022-05-31,378913,20,24,Al día,474.0
CLI-111511,39,0,Tecnólogo,Pereira,2018-02-15,5963250,29,48,Al día,478.0
CLI-111512,42,0,Tecnólogo,CARTAGENA,2015-04-11,1546249,39,48,Al día,616.0
CLI-111513,3,3203904,Universitario,bogota,2017-06-22,458820,1,6,Al día,651.0
CLI-111514,77,1654850,Primaria,Santa Marta,2019-10-17,7638694,0,36,Moroso,
CLI-111515,61,1970748,Técnico,ibague,2017-10-02,2565730,12,24,Al día,631.0
CLI-111516,19,1814808,Secundaria,"Bucaramanga, Santander",2021-09-07,4227072,26,36,Al día,413.0
CLI-111517,67,900000,Tecnólogo,B/quilla,2019-05-08,5001074,11,24,Al día,780.0
CLI-111518,58,0,Técnico,MZL,2024-03-14,898027,13,12,Al día,605.0
CLI-111519,19,2826443,Secundaria,BARRANQUILLA,2023-08-26,206072,5,6,Al día,417.0
CLI-111520,31,9905876,Posgrado,PEI,2017-07-10,18996446,6,36,Moroso,
CLI-111521,56,4149776,Universitario,"Barranquilla, Atlántico",2022-06-06,0,6,6,Cancelado,577.0
CLI-111522,52,0,Primaria,cucuta,2017-01-23,2638944,10,36,Al día,806.0
CLI-111523,22,5678323,Tecnólogo,cartagena,2015-06-25,1285512,4,12,Al día,418.0
CLI-111524,22,1621456,Técnico,cali,2015-08-31,7241199,0,12,Moroso,489.0
CLI-111525,28,0,Tecnólogo,VILLAVICENCIO,2022-08-07,5701295,4,24,Moroso,799.0
CLI-111526,32,4831233,Universitario,bucaramanga,2020-08-15,2551590,9,36,Al día,466.0
CLI-111527,72,0,Tecnólogo,barranquilla,2017-10-21,2141587,15,24,Al día,775.0
CLI-111528,71,1416992,Secundaria,pereira,2019-12-19,6670486,13,48,Al día,473.0
CLI-111529,74,1226886,Secundaria,barranquilla,2024-05-13,0,48,48,Cancelado,
CLI-111530,32,11769677,Posgrado,"Medellín, Colombia",2021-01-03,21129220,50,48,Moroso,726.0
CLI-111531,53,0,Universitario,"Cali, Valle",2025-02-22,2322292,3,12,Al día,849.0
CLI-111532,35,5126487,Tecnólogo,bogota,2015-07-20,16318565,0,24,Moroso,
CLI-111533,77,0,Secundaria,B/manga,2015-11-06,4777112,29,48,Al día,531.0
CLI-111534,57,0,Tecnólogo,"Santa Marta, Magdalena",2023-04-11,10462252,14,48,Al día,334.0
CLI-111535,74,0,Universitario,MZL,2022-06-11,14755260,18,48,Moroso,808.0
CLI-111536,32,0,Universitario,PEREIRA,2021-12-25,1943012,7,18,Al día,733.0
CLI-111537,64,0,Posgrado,CTG,2017-01-22,6852635,19,48,Al día,504.0
CLI-111538,66,0,Universitario,ibague,2021-08-17,1680519,8,12,Al día,516.0
CLI-111539,20,1618990,Secundaria,Bogotá,2019-01-24,10042287,2,24,Moroso,731.0
CLI-111540,42,4520094,Universitario,B/quilla,2024-03-24,0,6,6,Cancelado,830.0
CLI-111541,44,1962931,Secundaria,Bogotá,2024-05-28,0,12,12,Cancelado,367.0
CLI-111542,45,2168136,Técnico,BGA,2017-08-08,0,48,48,Cancelado,585.0
CLI-111543,2,997510,Secundaria,CTG,2016-11-18,2145519,3,12,Al día,655.0
CLI-111544,28,2450150,Técnico,"Pereira, Risaralda",2018-10-16,697159,41,48,Al día,505.0
CLI-111545,35,6394246,Universitario,Villavo,2022-11-19,8810523,17,48,Moroso,
CLI-111546,19,12907571,Posgrado,cucuta,2017-09-22,2720966,10,24,Al día,766.0
CLI-111547,53,2896292,Universitario,"Bogotá, Colombia",2020-10-02,7197171,9,36,Al día,810.0
CLI-111548,56,0,Técnico,Barranquilla,2024-06-04,865910,10,18,Al día,827.0
CLI-111549,21,1368981,Secundaria,medellín,2024-03-13,0,48,48,Cancelado,492.0
CLI-111550,39,0,Técnico,Barranqilla,2020-05-08,11007240,7,24,Moroso,
CLI-111551,28,7988511,Posgrado,bogota,2016-05-02,0,12,12,Cancelado,
CLI-111552,3,0,Universitario,B/manga,2020-04-21,3203228,17,36,Al día,467.0
CLI-111553,62,2295829,Secundaria,Ibagué,2018-12-07,5745929,5,18,Al día,669.0
CLI-111554,33,4056362,Tecnólogo,CALI,2022-04-06,1904177,1,6,Al día,604.0
CLI-111555,2,0,Secundaria,BAQ,2019-08-08,717454,19,24,Al día,447.0
CLI-111556,59,2990311,Tecnólogo,MZL,2022-07-12,0,6,6,Cancelado,310.0
CLI-111557,41,900000,Técnico,CÚCUTA,2022-12-01,3525761,20,48,Al día,499.0
CLI-111558,23,0,Secundaria,BUCARAMANGA,2020-10-31,9478736,18,48,Al día,
CLI-111559,20,0,Secundaria,BARRANQUILLA,2017-12-27,6474445,5,24,Al día,347.0
CLI-111560,72,2102502,Técnico,Cali,2015-12-03,1089373,4,12,Al día,489.0
CLI-111561,27,5318197,Posgrado,B/manga,2018-02-08,7375221,6,18,Moroso,
CLI-111562,22,3249326,Universitario,Ibagué,2015-08-01,8149586,4,18,Moroso,389.0
CLI-111563,59,0,Universitario,Barranqilla,2020-04-09,5896427,5,24,Al día,702.0
CLI-111564,29,0,Técnico,pereira,2015-05-26,262041,5,6,Al día,519.0
CLI-111565,79,1719720,Tecnólogo,Medellin,2017-06-10,1677272,11,18,Al día,441.0
CLI-111566,22,1079928,Primaria,"Bucaramanga, Santander",2023-11-29,0,12,12,Cancelado,798.0
CLI-111567,79,1597448,Secundaria,Cartagena,2017-04-11,0,24,24,Cancelado,679.0
CLI-111568,3,3605142,Universitario,SMR,2020-01-28,5715073,12,36,Moroso,467.0
CLI-111569,33,1736307,Secundaria,"Bucaramanga, Santander",2017-07-24,165848,5,6,Al día,580.0
CLI-111570,60,2576451,Técnico,SMR,2022-07-18,3391690,4,18,Al día,339.0
CLI-111571,28,3322169,Tecnólogo,pereira,2016-10-23,1924253,0,6,Moroso,728.0
CLI-111572,31,2052340,Técnico,IBAGUÉ,2022-09-05,804555,21,24,Al día,483.0
CLI-111573,26,1076085,Primaria,Sta Marta,2017-08-18,939534,4,12,Al día,772.0
CLI-111574,31,0,Secundaria,CTG,2021-09-16,1027316,42,48,Al día,399.0
CLI-111575,58,0,Universitario,San José de Cúcuta,2018-09-09,1907934,7,18,Al día,382.0
CLI-111576,55,1141695,Primaria,CALI,2017-12-29,722263,5,12,Al día,421.0
CLI-111577,26,4473050,Tecnólogo,Bucaramanga,2016-03-21,14007819,10,48,Moroso,708.0
CLI-111578,39,5768957,Universitario,BOG,2020-06-23,2889394,9,18,Al día,746.0
CLI-111579,45,5101359,Universitario,Santa Marta,2020-11-01,0,48,48,Cancelado,753.0
CLI-111580,61,0,Tecnólogo,pereira,2020-11-17,5186513,3,12,Moroso,
CLI-111581,1,0,Secundaria,"Pereira, Risaralda",2018-02-04,5233090,11,24,Al día,
CLI-111582,34,0,Secundaria,bogota,2024-08-10,7094991,1,18,Moroso,
CLI-111583,0,1644011,Secundaria,Pereira,2021-12-25,1451363,42,48,Al día,564.0
CLI-111584,54,2580757,Técnico,PEREIRA,2015-01-27,2627048,4,18,Al día,667.0
CLI-111585,58,0,Secundaria,CTG,2018-07-20,935036,3,6,Al día,472.0
CLI-111586,54,5239312,Tecnólogo,Villavo,2021-02-21,0,24,24,Cancelado,564.0
CLI-111587,76,8759508,Posgrado,Bogotá D.C.,2024-04-15,398025,4,6,Al día,
CLI-111588,27,0,Posgrado,Barranqilla,2015-07-24,1588585,31,36,Al día,511.0
CLI-111589,65,0,Secundaria,Barranquilla,2024-09-30,1882537,5,12,Al día,636.0
CLI-111590,72,1800813,Secundaria,"Bucaramanga, Santander",2025-06-21,0,12,12,Cancelado,774.0
CLI-111591,42,6229001,Posgrado,Villavo,2022-05-14,5310483,12,24,Al día,770.0
CLI-111592,26,2224323,Primaria,CALI,2016-07-04,247901,5,6,Al día,563.0
CLI-111593,39,1920993,Secundaria,CALI,2024-10-10,613052,7,12,Al día,818.0
CLI-111594,46,0,Tecnólogo,Manizales,2022-12-19,2738831,1,6,Moroso,692.0
CLI-111595,28,4299917,Universitario,manizales,2022-02-25,11836525,8,36,Al día,735.0
CLI-111596,23,7511639,Posgrado,cucuta,2020-10-02,16412210,8,48,Al día,445.0
CLI-111597,79,900000,Primaria,bucaramanga,2025-04-22,5796087,6,24,Al día,474.0
CLI-111598,63,3528978,Tecnólogo,"Pereira, Risaralda",2019-05-26,4713975,20,36,Al día,691.0
CLI-111599,44,2462948,Primaria,Cali,2016-08-08,0,12,12,Cancelado,395.0
CLI-111600,37,1566268,Técnico,Bogota,2021-05-14,415419,19,24,Al día,782.0
CLI-111601,27,1719093,Secundaria,CALI,2016-05-31,17720927,2,36,Moroso,652.0
CLI-111602,45,4034659,Universitario,PEI,2016-09-17,2072553,34,48,Al día,597.0
CLI-111603,58,12210508,Posgrado,Manizales,2023-07-28,1112437,12,18,Al día,678.0
CLI-111604,50,0,Universitario,"Cali, Colombia",2017-05-29,1906072,33,48,Al día,661.0
CLI-111605,36,0,Tecnólogo,Medellín,2022-05-05,762164,19,24,Al día,694.0
CLI-111606,40,1428608,Secundaria,bucaramanga,2017-09-10,844717,4,6,Al día,368.0
CLI-111607,59,2690871,Secundaria,Villavicencio,2016-02-17,2843886,31,24,Al día,465.0
CLI-111608,60,0,Tecnólogo,BAQ,2016-12-06,13937053,8,48,Al día,748.0
CLI-111609,50,2464951,Técnico,Med.,2017-08-16,26370859,1,48,Moroso,616.0
CLI-111610,26,0,Técnico,CÚCUTA,2025-05-24,4519662,8,24,Al día,660.0
CLI-111611,66,3276104,Universitario,MZL,2017-11-09,0,24,24,Cancelado,364.0
CLI-111612,54,0,Secundaria,Santa Marta,2025-05-08,1748172,0,6,Al día,467.0
CLI-111613,32,1320619,Técnico,Cúcuta,2022-04-05,0,48,48,Cancelado,313.0
CLI-111614,30,1822218,Secundaria,Ibagué,2015-01-01,1221551,2,6,Al día,671.0
CLI-111615,39,900000,Secundaria,Bogotá,2024-12-13,0,18,18,Cancelado,433.0
CLI-111616,59,2885722,Técnico,Villavo,2018-01-24,2159132,4,12,Al día,836.0
CLI-111617,32,0,Secundaria,SMR,2021-04-22,934958,9,18,Al día,600.0
CLI-111618,57,1416773,Secundaria,"Manizales, Caldas",2017-10-03,2013678,1,6,Al día,
CLI-111619,2,0,Tecnólogo,Santa Marta,2016-01-04,7832234,18,36,Al día,628.0
CLI-111620,50,1664232,Técnico,B/quilla,2020-03-27,8973811,13,36,Al día,764.0
CLI-111621,25,12223563,Posgrado,Medellín,2019-04-10,262852,15,18,Al día,845.0
CLI-111622,53,2979272,Técnico,Cartagena de Indias,2018-07-22,0,36,36,Cancelado,315.0
CLI-111623,48,1547886,Técnico,Medellin,2016-05-04,0,18,18,Cancelado,485.0
CLI-111624,69,0,Secundaria,"Santa Marta, Magdalena",2018-09-18,3860607,2,12,Al día,523.0
CLI-111625,21,4932713,Tecnólogo,San José de Cúcuta,2022-04-29,0,6,6,Cancelado,787.0
CLI-111626,48,5658436,Universitario,B/quilla,2015-12-13,4247601,10,24,Al día,722.0
CLI-111627,2,1286642,Secundaria,"Ibagué, Tolima",2021-05-19,6852062,2,12,Moroso,561.0
CLI-111628,19,2644218,Técnico,CARTAGENA,2021-02-01,8818119,8,36,Al día,611.0
CLI-111629,48,1173389,Primaria,santa marta,2017-05-12,2349473,42,48,Al día,326.0
CLI-111630,24,0,Tecnólogo,Ibagué,2020-02-05,1369704,1,6,Moroso,618.0
CLI-111631,22,5318062,Universitario,"Ibagué, Tolima",2017-02-14,10070071,19,48,Al día,746.0
CLI-111632,57,0,Técnico,BUCARAMANGA,2019-08-08,269325,5,6,Al día,361.0
CLI-111633,42,0,Tecnólogo,MANIZALES,2024-07-14,2218000,8,18,Al día,490.0
CLI-111634,2,0,Secundaria,villavicencio,2021-05-25,19275747,15,48,Moroso,
CLI-111635,36,4413067,Tecnólogo,"Manizales, Caldas",2015-06-30,0,36,36,Cancelado,815.0
CLI-111636,57,1899331,Secundaria,bogota,2021-01-18,1368188,53,48,Al día,826.0
CLI-111637,74,6737738,Universitario,IBAGUÉ,2016-10-09,7898217,30,48,Al día,519.0
CLI-111638,55,0,Secundaria,Bta,2015-03-10,619541,20,24,Al día,796.0
CLI-111639,24,3448534,Tecnólogo,PEI,2023-05-11,0,48,48,Cancelado,395.0
CLI-111640,30,1884409,Técnico,VILLAVICENCIO,2023-12-26,14765059,7,36,Moroso,675.0
CLI-111641,23,0,Tecnólogo,medellín,2024-12-17,11485322,7,24,Moroso,448.0
CLI-111642,49,2075741,Técnico,"Manizales, Caldas",2019-06-23,953107,15,18,Al día,393.0
CLI-111643,3,9892856,Posgrado,cucuta,2015-02-14,1073147,7,18,Al día,380.0
CLI-111644,26,6274264,Universitario,IBAGUÉ,2015-09-19,8266420,8,36,Al día,736.0
CLI-111645,57,0,Secundaria,Ibague,2020-07-12,1018228,2,6,Al día,511.0
CLI-111646,75,0,Secundaria,BOG,2021-03-23,2970230,9,18,Al día,484.0
CLI-111647,27,3681146,Tecnólogo,Med.,2015-04-01,0,12,12,Cancelado,545.0
CLI-111648,48,0,Secundaria,BARRANQUILLA,2022-12-03,798019,10,12,Al día,416.0
CLI-111649,21,2078558,Tecnólogo,BAQ,2016-07-03,1520499,38,48,Al día,762.0
CLI-111650,72,1507556,Secundaria,BGA,2019-06-22,2738716,4,12,Al día,478.0
CLI-111651,61,4697051,Universitario,Ibague,2016-05-08,0,12,12,Cancelado,609.0
CLI-111652,30,3480443,Universitario,Bta,2025-01-20,4131816,0,6,Moroso,809.0
CLI-111653,53,900000,Secundaria,SANTA MARTA,2023-08-05,954809,43,48,Al día,581.0
CLI-111654,55,3813324,Tecnólogo,BARRANQUILLA,2022-10-02,0,24,24,Cancelado,548.0
CLI-111655,62,2136907,Secundaria,BOGOTÁ,2020-04-26,22020921,13,48,Moroso,
CLI-111656,61,10791020,Posgrado,"Pereira, Risaralda",2018-07-15,0,6,6,Cancelado,375.0
CLI-111657,33,0,Primaria,CARTAGENA,2016-05-05,318566,3,6,Al día,723.0
CLI-111658,61,1651118,Secundaria,BUCARAMANGA,2021-02-19,0,36,36,Cancelado,541.0
CLI-111659,65,0,Universitario,medellin,2015-06-11,2538394,32,48,Al día,
CLI-111660,26,0,Secundaria,pereira,2017-01-25,4618749,5,18,Al día,753.0
CLI-111661,28,2301220,Tecnólogo,B/quilla,2018-09-13,0,6,6,Cancelado,405.0
CLI-111662,63,1848390,Técnico,San José de Cúcuta,2015-11-25,0,12,12,Cancelado,725.0
CLI-111663,23,3140613,Universitario,San José de Cúcuta,2015-05-31,8777217,9,48,Al día,670.0
CLI-111664,25,2068722,Secundaria,Villavo,2020-11-03,861484,4,6,Al día,829.0
CLI-111665,40,4312957,Tecnólogo,MDL,2015-05-12,0,18,18,Cancelado,
CLI-111666,57,0,Secundaria,barranquilla,2024-06-04,2449689,4,18,Al día,311.0
CLI-111667,31,2156053,Secundaria,Manizales,2022-07-07,7983732,3,18,Moroso,
CLI-111668,47,1737313,Secundaria,"Villavicencio, Meta",2017-04-02,2813801,10,18,Al día,817.0
CLI-111669,75,0,Técnico,Santa Marta,2017-03-26,1706194,8,12,Al día,491.0
